
6591532
11034789
39360633
18199652
12199408
5018263
6572791
9935478
5826824
13609509
35288541
13885897
76186613
3729931
14685503
10144098
9481465
10065824
4442863
14342650
13255153
76206668
18930456
42066347
6290464
9382975
13116324
8071454
7635743
5296829
3585192
13351270
95527565
17980718
56689710
3057693
57827209
2936799
7277301
7082422
8647918
45603982
11713048
43661682
4832464
12779954
8078734
4515743
31067607
7524209
4918173
15123024
2850724
15678647
4839262
8265186
8731251
5995309
12877895
14841160
18684587
3294334
16530841
16448996
26046385
2373050
24696949
4803112
12627427
36887027
10112421
16434499
15415710
7490701
5067361
16396895
22363112
10856781
5396441
18943749
13584922
8454623
5508174
9261340
8914251
7328183
5632918
6008934
6942120
8462817
12430892
75363264
21046042
8461348
25894862
24580631
61657111
19119753
10233290
5313960
