
627286
87358
383260
71943
113038
461292
703587
340700
292351
388116
414058
124083
314158
547166
511729
213499
382253
303121
151059
427493
105679
299922
289342
120075
139689
281278
167234
191991
212501
569695
272446
273616
104529
281942
449531
213518
169338
353422
636485
87984
438389
146990
148355
213089
402592
392269
350689
169645
257015
97480
270932
234762
135151
586567
23355
95970
324677
376853
98806
313241
198196
615337
152803
323997
339474
459289
162245
621857
711886
223313
84846
365521
151040
241989
456169
388882
613758
191987
169823
539250
280837
140008
303794
178482
345548
150882
79490
416055
403689
33017
594417
141390
244109
105576
154760
422063
266032
239506
122272
220990
